item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_008925,ORD_002990,Fashion,Formal Shirt,3,244.06,732.18
ITEM_008926,ORD_002991,Fashion,Sports Hoodie,2,68.55,137.1
ITEM_008927,ORD_002992,Home & Kitchen,Blender Pro,3,210.28,630.84
ITEM_008928,ORD_002992,Beauty,Lipstick Matte,1,119.23,119.23
ITEM_008929,ORD_002992,Groceries,Pasta Variety Pack,2,48.52,97.04
ITEM_008930,ORD_002992,Fashion,Denim Jeans,3,263.26,789.78
ITEM_008931,ORD_002993,Fashion,Cotton T-Shirt,3,208.44,625.32
ITEM_008932,ORD_002993,Home & Kitchen,Vacuum Cleaner Robot,1,143.71,143.71
ITEM_008933,ORD_002993,Home & Kitchen,Pressure Cooker,3,182.6,547.8
ITEM_008934,ORD_002993,Home & Kitchen,Non-Stick Cookware Set,3,182.55,547.65
ITEM_008935,ORD_002994,Electronics,Laptop Ultra,2,249.35,498.7
ITEM_008936,ORD_002994,fashion,Silk Scarf,2,129.25,258.5
ITEM_008937,ORD_002994,Home & Kitchen,Coffee Machine,3,396.67,1190.01
ITEM_008938,ORD_002994,Fashion,Sunglasses Premium,1,121.05,121.05
ITEM_008939,ORD_002995,Home & Kitchen,Bedding Set,1,86.08,86.08
ITEM_008940,ORD_002996,Home & Kitchen,Microwave Oven,2,383.5,767.0
ITEM_008941,ORD_002996,Electronics,Wireless Earbuds,2,787.38,1574.76
ITEM_008942,ORD_002996,Home & Kitchen,Air Fryer 5L,1,387.3,387.3
ITEM_008943,ORD_002996,Fashion,Leather Wallet,2,276.13,552.26
ITEM_008944,ORD_002996,Electronics,4K Smart TV,3,628.92,1886.76
ITEM_008945,ORD_002997,Fashion,Leather Wallet,1,233.09,233.09
ITEM_008946,ORD_002997,Fashion,Casual Sneakers,2,95.09,190.18
ITEM_008947,ORD_002997,Fashion,Denim Jeans,1,216.31,216.31
ITEM_008948,ORD_002997,Fashion,Formal Shirt,3,179.66,538.98
ITEM_008949,ORD_002997,Home & Kitchen,Knife Set Premium,2,92.24,184.48
ITEM_008950,ORD_002998,Home & Kitchen,LED Desk Lamp,1,180.87,180.87
ITEM_008951,ORD_002999,Fashion,Designer Handbag,1,295.13,295.13
ITEM_008952,ORD_002999,Home & Kitchen,Non-Stick Cookware Set,1,216.64,216.64
ITEM_008953,ORD_002999,Electronics,Bluetooth Speaker,2,563.68,1127.36
ITEM_008954,ORD_002999,Home & Kitchen,Knife Set Premium,2,373.79,747.58
ITEM_008955,ORD_003000,Fashion,Cotton T-Shirt,3,80.01,240.03
ITEM_008956,ORD_003000,Home & Kitchen,Food Processor,2,264.84,529.68
ITEM_008957,ORD_003000,Beauty,Perfume Eau de Parfum,1,147.59,147.59
ITEM_008958,ORD_003001,BEAUTY,Hair Dryer Pro,3,148.23,444.69
ITEM_008959,ORD_003001,Home & Kitchen,Vacuum Cleaner Robot,2,348.73,697.46
ITEM_008960,ORD_003001,Groceries,Dried Fruits Mix,3,34.94,104.82
ITEM_008961,ORD_003001,Fashion,Designer Handbag,3,247.69,743.07
ITEM_008962,ORD_003001,Fashion,Gold Bracelet,1,190.32,190.32
ITEM_008963,ORD_003002,Electronics,Power Bank 20000mAh,3,802.67,2408.01
ITEM_008964,ORD_003002,Fashion,Leather Wallet,2,196.49,392.98
ITEM_008965,ORD_003002,Electronics,USB-C Hub,2,493.48,986.96
ITEM_008966,ORD_003003,Home & Kitchen,Vacuum Cleaner Robot,3,117.79,353.37
ITEM_008967,ORD_003003,BEAUTY,Makeup Palette,2,39.25,78.5
ITEM_008968,ORD_003003,Groceries,Chocolate Assortment,1,46.31,46.31
ITEM_008969,ORD_003003,Fashion,Wrist Watch Classic,1,250.95,250.95
ITEM_008970,ORD_003004,Home & Kitchen,Water Purifier,3,111.0,333.0
ITEM_008971,ORD_003004,Beauty,Facial Cleanser,2,72.82,145.64
ITEM_008972,ORD_003005,Fashion,Summer Dress,2,248.75,497.5
ITEM_008973,ORD_003005,Fashion,Sunglasses Premium,2,164.98,329.96
ITEM_008974,ORD_003005,Electronics,Gaming Console,3,512.03,1536.09
ITEM_008975,ORD_003005,Beauty,Eye Cream,3,126.74,380.22
ITEM_008976,ORD_003006,Home & Kitchen,Knife Set Premium,1,247.91,247.91
ITEM_008977,ORD_003007,Fashion,Leather Belt,1,66.03,66.03
ITEM_008978,ORD_003008,Home & Kitchen,Coffee Machine,3,112.98,338.94
ITEM_008979,ORD_003009,Fashion,Leather Wallet,1,246.04,246.04
ITEM_008980,ORD_003009,Groceries,Premium Coffee Beans,1,94.2,94.2
ITEM_008981,ORD_003009,Beauty,Moisturizer SPF50,1,141.6,141.6
ITEM_008982,ORD_003010,Fashion,Silk Scarf,3,118.28,354.84
ITEM_008983,ORD_003010,Beauty,Perfume Eau de Parfum,3,116.02,348.06
ITEM_008984,ORD_003010,Beauty,Hair Dryer Pro,1,68.2,68.2
ITEM_008985,ORD_003010,Home & Kitchen,Blender Pro,3,373.52,1120.56
ITEM_008986,ORD_003011,Fashion,Summer Dress,3,59.55,178.65
ITEM_008987,ORD_003011,Fashion,Leather Wallet,1,192.89,192.89
ITEM_008988,ORD_003012,Home,Coffee Machine,1,332.65,332.65
ITEM_008989,ORD_003012,Electronics,Smart Watch Series,2,711.96,1423.92
ITEM_008990,ORD_003012,Home & Kitchen,Toaster 4-Slice,3,379.75,1139.25
ITEM_008991,ORD_003012,Beauty,Nail Polish Set,1,121.27,121.27
ITEM_008992,ORD_003013,Electronics,Wireless Mouse,1,239.04,239.04
ITEM_008993,ORD_003013,Home & Kitchen,Knife Set Premium,2,66.96,133.92
ITEM_008994,ORD_003013,Fash,Wrist Watch Classic,2,255.98,511.96
ITEM_008995,ORD_003013,Fashion,Sports Hoodie,2,173.16,346.32
ITEM_008996,ORD_003014,Fashion,Formal Shirt,1,272.85,272.85
ITEM_008997,ORD_003014,Beauty,Face Mask Pack,3,123.02,369.06
ITEM_008998,ORD_003015,Electronics,Portable SSD 1TB,2,576.54,1153.08
ITEM_008999,ORD_003015,Beauty,Electric Toothbrush,2,109.44,218.88
ITEM_009000,ORD_003015,Elec,Wireless Mouse,1,989.54,989.54
ITEM_009001,ORD_003015,Groceries,Chocolate Assortment,1,60.62,60.62
ITEM_009002,ORD_003016,Home & Kitchen,Vacuum Cleaner Robot,2,247.15,494.3
ITEM_009003,ORD_003017,Home & Kitchen,Toaster 4-Slice,3,291.3,873.9
ITEM_009004,ORD_003017,Fashion,Silk Scarf,1,294.63,294.63
ITEM_009005,ORD_003017,Electronics,Action Camera,3,498.09,1494.27
ITEM_009006,ORD_003017,Home & Kitchen,Storage Containers,3,290.66,871.98
ITEM_009007,ORD_003018,Groceries,Snack Box Premium,3,72.45,217.35
ITEM_009008,ORD_003018,Home & Kitchen,Food Processor,2,260.33,520.66
ITEM_009009,ORD_003019,Fashion,Running Shoes,3,238.0,714.0
ITEM_009010,ORD_003019,Electronics,Laptop Ultra,2,977.69,1955.38
ITEM_009011,ORD_003019,Fashion,Casual Sneakers,1,180.34,180.34
ITEM_009012,ORD_003019,Beauty,Facial Serum,3,139.24,417.72
ITEM_009013,ORD_003020,Fashion,Wrist Watch Classic,2,132.54,265.08
ITEM_009014,ORD_003020,Fashion,Leather Belt,3,101.68,305.04
ITEM_009015,ORD_003020,Fashion,Leather Belt,3,135.29,405.87
ITEM_009016,ORD_003021,Electronics,Wireless Earbuds,1,213.29,213.29
ITEM_009017,ORD_003021,Home & Kitchen,Food Processor,2,342.05,684.1
ITEM_009018,ORD_003021,Home & Kitchen,Toaster 4-Slice,1,146.03,146.03
ITEM_009019,ORD_003022,Electronics,Wireless Mouse,2,394.67,789.34
ITEM_009020,ORD_003022,fashion,Casual Sneakers,1,237.66,237.66
ITEM_009021,ORD_003022,Fashion,Casual Sneakers,3,135.18,405.54
ITEM_009022,ORD_003023,Fashion,Casual Sneakers,2,267.48,534.96
ITEM_009023,ORD_003023,Fashion,Running Shoes,1,293.61,293.61
ITEM_009024,ORD_003023,Home & Kitchen,Electric Kettle,2,338.38,676.76
ITEM_009025,ORD_003024,Home & Kitchen,Air Fryer 5L,1,274.18,274.18
ITEM_009026,ORD_003024,Beauty,Makeup Palette,3,141.92,425.76
ITEM_009027,ORD_003024,Home & Kitchen,Coffee Machine,1,78.3,78.3
ITEM_009028,ORD_003024,Home & Kitchen,Food Processor,3,287.43,862.29
ITEM_009029,ORD_003025,Home & Kitchen,Air Fryer 5L,1,115.77,115.77
ITEM_009030,ORD_003025,Fashion,Casual Sneakers,2,171.11,342.22
ITEM_009031,ORD_003025,Fashion,Sunglasses Premium,2,174.49,348.98
ITEM_009032,ORD_003025,Beauty,Beard Trimmer,2,71.58,143.16
ITEM_009033,ORD_003025,Home & Kitchen,Bedding Set,3,217.33,651.99
ITEM_009034,ORD_003026,Fashion,Sports Hoodie,3,259.13,777.39
ITEM_009035,ORD_003026,Electronics,Mechanical Keyboard,1,213.92,213.92
ITEM_009036,ORD_003026,Fashion,Running Shoes,1,59.35,59.35
ITEM_009037,ORD_003027,Fashion,Formal Shirt,2,186.96,373.92
ITEM_009038,ORD_003027,Fashion,Summer Dress,3,191.0,573.0
ITEM_009039,ORD_003027,Electronics,Gaming Console,3,512.74,1538.22
ITEM_009040,ORD_003028,Electronics,Portable SSD 1TB,2,902.98,1805.96
ITEM_009041,ORD_003029,Fashion,Denim Jeans,2,280.28,560.56
ITEM_009042,ORD_003029,GROCERIES,Mixed Nuts Pack,2,70.11,140.22
ITEM_009043,ORD_003029,Groceries,Breakfast Cereal,2,55.95,111.9
ITEM_009044,ORD_003029,Fashion,Sports Hoodie,1,227.8,227.8
ITEM_009045,ORD_003029,Fashion,Sports Hoodie,3,193.42,580.26
ITEM_009046,ORD_003030,Fashion,Wrist Watch Classic,3,145.18,435.54
ITEM_009047,ORD_003030,Home & Kitchen,Water Purifier,2,370.19,740.38
ITEM_009048,ORD_003030,Beauty,Shampoo & Conditioner,3,103.69,311.07
ITEM_009049,ORD_003030,Home & Kitchen,Bedding Set,2,374.5,749.0
ITEM_009050,ORD_003030,Fashion,Formal Shirt,3,292.81,878.43
ITEM_009051,ORD_003031,Fashion,Summer Dress,1,99.56,99.56
ITEM_009052,ORD_003031,Beauty,Electric Toothbrush,3,39.65,118.95
ITEM_009053,ORD_003031,Home & Kitchen,LED Desk Lamp,2,116.55,233.1
ITEM_009054,ORD_003031,Beauty,Makeup Palette,2,92.13,184.26
ITEM_009055,ORD_003031,Fashion,Sunglasses Premium,2,111.38,222.76
ITEM_009056,ORD_003032,Electronics,Wireless Earbuds,2,521.75,1043.5
ITEM_009057,ORD_003032,Beauty,Facial Cleanser,2,53.1,106.2
ITEM_009058,ORD_003032,Electronics,Wireless Mouse,1,629.05,629.05
ITEM_009059,ORD_003033,Beauty,Electric Toothbrush,3,133.73,401.19
ITEM_009060,ORD_003033,Home & Kitchen,Non-Stick Cookware Set,1,336.34,336.34
ITEM_009061,ORD_003033,Beauty,Lipstick Matte,2,57.01,114.02
ITEM_009062,ORD_003033,Groceries,Snack Box Premium,1,20.0,20.0
ITEM_009063,ORD_003033,Groceries,Dried Fruits Mix,2,35.52,71.04
ITEM_009064,ORD_003034,Home & Kitchen,Vacuum Cleaner Robot,2,76.29,152.58
ITEM_009065,ORD_003034,Fashion,Silk Scarf,1,108.29,108.29
ITEM_009066,ORD_003034,Fashion,Casual Sneakers,1,63.06,63.06
ITEM_009067,ORD_003035,Electronics,Action Camera,1,880.27,880.27
ITEM_009068,ORD_003035,Fashion,Sports Hoodie,2,71.87,143.74
ITEM_009069,ORD_003036,Fashion,Sunglasses Premium,3,112.56,337.68
ITEM_009070,ORD_003036,Beauty,Body Lotion,2,35.03,70.06
ITEM_009071,ORD_003037,Beauty,Body Lotion,2,61.9,123.8
ITEM_009072,ORD_003037,Electronics,USB-C Hub,2,195.27,390.54
ITEM_009073,ORD_003038,Electronics,Portable SSD 1TB,2,708.7,1417.4
ITEM_009074,ORD_003039,Home & Kitchen,Vacuum Cleaner Robot,1,191.42,191.42
ITEM_009075,ORD_003039,Electronics,Mechanical Keyboard,3,759.61,2278.83
ITEM_009076,ORD_003039,Fashion,Denim Jeans,1,204.9,204.9
ITEM_009077,ORD_003039,Groceries,Breakfast Cereal,1,55.53,55.53
ITEM_009078,ORD_003040,Fashion,Designer Handbag,1,250.23,250.23
ITEM_009079,ORD_003040,Electronics,Power Bank 20000mAh,2,982.1,1964.2
ITEM_009080,ORD_003040,BEAUTY,Eye Cream,1,76.04,76.04
ITEM_009081,ORD_003041,Electronics,Bluetooth Speaker,2,344.51,689.02
ITEM_009082,ORD_003041,Home & Kitchen,Blender Pro,1,85.37,85.37
ITEM_009083,ORD_003042,Electronics,Smartphone Pro Max,3,703.49,2110.47
ITEM_009084,ORD_003042,Fashion,Gold Bracelet,2,248.42,496.84
ITEM_009085,ORD_003042,Beauty,Makeup Palette,1,43.02,43.02
ITEM_009086,ORD_003042,Home & Kitchen,Electric Kettle,1,191.44,191.44
ITEM_009087,ORD_003043,Home & Kitchen,Bedding Set,1,183.77,183.77
ITEM_009088,ORD_003043,Home & Kitchen,Toaster 4-Slice,3,277.09,831.27
ITEM_009089,ORD_003043,Beauty,Eye Cream,3,31.71,95.13
ITEM_009090,ORD_003043,Fashion,Formal Shirt,2,60.34,120.68
ITEM_009091,ORD_003044,Fashion,Silk Scarf,2,144.39,288.78
ITEM_009092,ORD_003044,Beauty,Skincare Set,2,60.11,120.22
ITEM_009093,ORD_003044,Electronics,Laptop Ultra,3,168.66,505.98
ITEM_009094,ORD_003044,Home & Kitchen,Storage Containers,3,349.85,1049.55
ITEM_009095,ORD_003045,Electronics,Gaming Console,2,314.64,629.28
ITEM_009096,ORD_003045,Electronics,Drone Mini,1,432.45,432.45
ITEM_009097,ORD_003045,Electronics,Drone Mini,2,605.63,1211.26
ITEM_009098,ORD_003045,Electronics,Laptop Ultra,2,727.82,1455.64
ITEM_009099,ORD_003046,Fashion,Sports Hoodie,2,83.04,166.08
ITEM_009100,ORD_003046,Fashion,Formal Shirt,3,227.1,681.3
ITEM_009101,ORD_003046,Fashion,Casual Sneakers,3,236.63,709.89
ITEM_009102,ORD_003047,Home & Kitchen,Food Processor,1,373.27,373.27
ITEM_009103,ORD_003047,Fashion,Silk Scarf,3,164.03,492.09
ITEM_009104,ORD_003048,Fashion,Cotton T-Shirt,1,287.26,287.26
ITEM_009105,ORD_003048,Electronics,Laptop Ultra,2,691.55,1383.1
ITEM_009106,ORD_003048,Beauty,Body Lotion,1,42.75,42.75
ITEM_009107,ORD_003048,Electronics,Bluetooth Speaker,1,498.89,498.89
ITEM_009108,ORD_003048,Beauty,Nail Polish Set,2,63.94,127.88
ITEM_009109,ORD_003049,electronics,Laptop Ultra,1,911.89,911.89
ITEM_009110,ORD_003049,Beauty,Facial Serum,3,47.69,143.07
ITEM_009111,ORD_003050,Home & Kitchen,Storage Containers,2,280.92,561.84
ITEM_009112,ORD_003050,Electronics,Tablet Air,2,188.41,376.82
ITEM_009113,ORD_003050,Fashion,Formal Shirt,1,104.0,104.0
ITEM_009114,ORD_003050,Fashion,Denim Jeans,2,110.97,221.94
ITEM_009115,ORD_003050,Groceries,Gourmet Cheese Selection,2,53.03,106.06
ITEM_009116,ORD_003051,Fashion,Formal Shirt,1,173.28,173.28
ITEM_009117,ORD_003051,Electronics,Drone Mini,2,170.65,341.3
ITEM_009118,ORD_003052,Fash,Summer Dress,2,257.91,515.82
ITEM_009119,ORD_003052,Home & Kitchen,LED Desk Lamp,2,146.25,292.5
ITEM_009120,ORD_003052,Electronics,Drone Mini,1,916.48,916.48
ITEM_009121,ORD_003052,Fashion,Cotton T-Shirt,3,177.83,533.49
ITEM_009122,ORD_003053,Electronics,Wireless Mouse,2,344.53,689.06
ITEM_009123,ORD_003054,Beauty,Hair Dryer Pro,2,29.21,58.42
ITEM_009124,ORD_003054,Beauty,Facial Serum,3,46.61,139.83
ITEM_009125,ORD_003054,Groceries,Snack Box Premium,2,28.87,57.74
ITEM_009126,ORD_003054,Home & Kitchen,Vacuum Cleaner Robot,3,223.64,670.92
ITEM_009127,ORD_003055,Electronics,Mechanical Keyboard,2,768.52,1537.04
ITEM_009128,ORD_003055,Electronics,4K Smart TV,1,934.03,934.03
ITEM_009129,ORD_003056,Fashion,Sports Hoodie,2,229.91,459.82
ITEM_009130,ORD_003056,Electronics,Smartphone Pro Max,1,860.69,860.69
ITEM_009131,ORD_003057,Fashion,Silk Scarf,2,181.21,362.42
ITEM_009132,ORD_003057,Fashion,Silk Scarf,3,165.67,497.01
ITEM_009133,ORD_003057,Home & Kitchen,Vacuum Cleaner Robot,2,307.23,614.46
ITEM_009134,ORD_003057,Electronics,Tablet Air,2,594.21,1188.42
ITEM_009135,ORD_003057,Home & Kitchen,Knife Set Premium,3,379.15,1137.45
ITEM_009136,ORD_003058,Fashion,Cotton T-Shirt,1,210.46,210.46
ITEM_009137,ORD_003058,Fashion,Leather Wallet,3,118.11,354.33
ITEM_009138,ORD_003058,Electronics,Action Camera,1,631.76,631.76
ITEM_009139,ORD_003058,Home & Kitchen,Air Fryer 5L,3,362.91,1088.73
ITEM_009140,ORD_003059,Fashion,Gold Bracelet,1,278.71,278.71
ITEM_009141,ORD_003059,FASHION,Silk Scarf,2,63.23,126.46
ITEM_009142,ORD_003059,Electronics,Drone Mini,3,562.49,1687.47
ITEM_009143,ORD_003059,Electronics,4K Smart TV,1,440.64,440.64
ITEM_009144,ORD_003060,Home & Kitchen,Storage Containers,2,334.26,668.52
ITEM_009145,ORD_003060,Electronics,Mechanical Keyboard,2,701.37,1402.74
ITEM_009146,ORD_003060,Electronics,4K Smart TV,2,931.53,1863.06
ITEM_009147,ORD_003060,Groceries,Pasta Variety Pack,1,60.54,60.54
ITEM_009148,ORD_003061,Beauty,Lipstick Matte,1,138.13,138.13
ITEM_009149,ORD_003061,electronics,4K Smart TV,3,193.5,580.5
ITEM_009150,ORD_003061,Beauty,Shampoo & Conditioner,2,141.23,282.46
ITEM_009151,ORD_003061,Home & Kitchen,Electric Kettle,1,358.93,358.93
ITEM_009152,ORD_003062,Home & Kitchen,Knife Set Premium,1,201.76,201.76
ITEM_009153,ORD_003062,Beauty,Beard Trimmer,3,121.67,365.01
ITEM_009154,ORD_003062,Fashion,Sunglasses Premium,2,216.1,432.2
ITEM_009155,ORD_003062,Electronics,Portable SSD 1TB,2,695.33,1390.66
ITEM_009156,ORD_003063,Groceries,Extra Virgin Olive Oil,3,49.25,147.75
ITEM_009157,ORD_003063,Home & Kitchen,Air Fryer 5L,3,122.73,368.19
ITEM_009158,ORD_003063,Electronics,Bluetooth Speaker,1,758.4,758.4
ITEM_009159,ORD_003064,Electronics,Smartphone Pro Max,2,532.0,1064.0
ITEM_009160,ORD_003064,Electronics,Wireless Mouse,3,814.57,2443.71
ITEM_009161,ORD_003065,Home,Food Processor,2,393.56,787.12
ITEM_009162,ORD_003065,Home & Kitchen,Pressure Cooker,2,70.88,141.76
ITEM_009163,ORD_003065,Beauty,Lipstick Matte,3,31.35,94.05
ITEM_009164,ORD_003065,Groceries,Cooking Spices Set,3,69.38,208.14
ITEM_009165,ORD_003065,Electronics,USB-C Hub,2,798.17,1596.34
ITEM_009166,ORD_003066,Fashion,Casual Sneakers,2,225.81,451.62
ITEM_009167,ORD_003066,Home & Kitchen,Electric Kettle,3,207.82,623.46
ITEM_009168,ORD_003066,Electronics,Action Camera,3,505.59,1516.77
ITEM_009169,ORD_003067,Fashion,Casual Sneakers,2,178.97,357.94
ITEM_009170,ORD_003067,Electronics,Wireless Earbuds,2,892.97,1785.94
ITEM_009171,ORD_003067,Groceries,Honey Raw,2,20.51,41.02
ITEM_009172,ORD_003067,Fashion,Gold Bracelet,1,129.57,129.57
ITEM_009173,ORD_003068,Electronics,Action Camera,1,734.44,734.44
ITEM_009174,ORD_003068,Fashion,Denim Jeans,3,145.97,437.91
ITEM_009175,ORD_003068,Home & Kitchen,Air Fryer 5L,1,148.2,148.2
ITEM_009176,ORD_003069,Electronics,4K Smart TV,3,407.91,1223.73
ITEM_009177,ORD_003070,Beauty,Eye Cream,3,114.76,344.28
ITEM_009178,ORD_003070,Fashion,Silk Scarf,1,95.6,95.6
ITEM_009179,ORD_003071,Fashion,Cotton T-Shirt,2,116.59,233.18
ITEM_009180,ORD_003071,Fashion,Formal Shirt,1,55.58,55.58
ITEM_009181,ORD_003071,Beauty,Moisturizer SPF50,2,44.62,89.24
ITEM_009182,ORD_003071,Groceries,Dried Fruits Mix,1,78.39,78.39
ITEM_009183,ORD_003072,Fashion,Sunglasses Premium,3,227.99,683.97
ITEM_009184,ORD_003072,Fashion,Summer Dress,1,234.07,234.07
ITEM_009185,ORD_003073,Home & Kitchen,Electric Kettle,2,211.58,423.16
ITEM_009186,ORD_003074,Home & Kitchen,Non-Stick Cookware Set,2,328.32,656.64
ITEM_009187,ORD_003074,Fashion,Canvas Backpack,3,170.47,511.41
ITEM_009188,ORD_003074,Electronics,Wireless Mouse,3,834.3,2502.9
ITEM_009189,ORD_003074,Electronics,USB-C Hub,3,970.0,2910.0
ITEM_009190,ORD_003074,Electronics,Smartphone Pro Max,1,256.19,256.19
ITEM_009191,ORD_003075,Home & Kitchen,Microwave Oven,3,135.29,405.87
ITEM_009192,ORD_003076,Electronics,Action Camera,1,640.84,640.84
ITEM_009193,ORD_003076,Home & Kitchen,Knife Set Premium,2,78.85,157.7
ITEM_009194,ORD_003077,Groceries,Dried Fruits Mix,2,17.25,34.5
ITEM_009195,ORD_003077,Electronics,Drone Mini,2,862.73,1725.46
ITEM_009196,ORD_003077,Groceries,Green Tea Collection,3,57.18,171.54
ITEM_009197,ORD_003078,Fashion,Designer Handbag,1,149.41,149.41
ITEM_009198,ORD_003078,Groc,Cooking Spices Set,2,48.01,96.02
ITEM_009199,ORD_003078,Fashion,Casual Sneakers,2,170.58,341.16
ITEM_009200,ORD_003078,Fashion,Designer Handbag,3,257.82,773.46
ITEM_009201,ORD_003079,Home & Kitchen,Storage Containers,1,237.28,237.28
ITEM_009202,ORD_003079,Electronics,USB-C Hub,2,421.27,842.54
ITEM_009203,ORD_003079,Fashion,Formal Shirt,3,257.59,772.77
ITEM_009204,ORD_003080,Beauty,Nail Polish Set,1,116.0,116.0
ITEM_009205,ORD_003080,Fashion,Cotton T-Shirt,1,233.6,233.6
ITEM_009206,ORD_003080,Groceries,Snack Box Premium,1,37.67,37.67
ITEM_009207,ORD_003081,Fashion,Sports Hoodie,3,111.55,334.65
ITEM_009208,ORD_003081,Home & Kitchen,Water Purifier,1,257.15,257.15
ITEM_009209,ORD_003081,Fashion,Gold Bracelet,2,68.56,137.12
ITEM_009210,ORD_003081,Fashion,Canvas Backpack,2,210.45,420.9
ITEM_009211,ORD_003082,Groceries,Snack Box Premium,2,88.51,177.02
ITEM_009212,ORD_003083,Groceries,Organic Rice 5kg,3,67.71,203.13
ITEM_009213,ORD_003084,Beauty,Moisturizer SPF50,1,146.86,146.86
ITEM_009214,ORD_003085,Electronics,Laptop Ultra,1,422.25,422.25
ITEM_009215,ORD_003086,Electronics,Action Camera,3,883.19,2649.57
ITEM_009216,ORD_003086,Beauty,Beard Trimmer,1,34.33,34.33
ITEM_009217,ORD_003087,Groceries,Breakfast Cereal,3,42.75,128.25
ITEM_009218,ORD_003087,Electronics,Smart Watch Series,1,419.78,419.78
ITEM_009219,ORD_003087,Home & Kitchen,Pressure Cooker,2,324.18,648.36
ITEM_009220,ORD_003087,Electronics,Tablet Air,3,431.21,1293.63
ITEM_009221,ORD_003088,Electronics,Wireless Earbuds,2,775.22,1550.44
ITEM_009222,ORD_003088,Groceries,Premium Coffee Beans,1,49.22,49.22
ITEM_009223,ORD_003089,Fashion,Running Shoes,3,234.16,702.48
ITEM_009224,ORD_003089,HOME & KITCHEN,Air Fryer 5L,3,223.99,671.97
ITEM_009225,ORD_003089,Fashion,Summer Dress,2,267.08,534.16
ITEM_009226,ORD_003089,Home & Kitchen,Storage Containers,3,150.44,451.32
ITEM_009227,ORD_003090,Electronics,Laptop Ultra,2,986.51,1973.02
ITEM_009228,ORD_003090,Fashion,Silk Scarf,1,86.27,86.27
ITEM_009229,ORD_003090,Beauty,Nail Polish Set,2,29.14,58.28
ITEM_009230,ORD_003090,Beauty,Skincare Set,2,63.12,126.24
ITEM_009231,ORD_003091,Beauty,Lipstick Matte,2,140.78,281.56
ITEM_009232,ORD_003091,Electronics,Mechanical Keyboard,2,940.27,1880.54
ITEM_009233,ORD_003091,Electronics,USB-C Hub,2,561.8,1123.6
ITEM_009234,ORD_003091,Fashion,Gold Bracelet,2,214.0,428.0
ITEM_009235,ORD_003091,Electronics,Action Camera,2,684.27,1368.54
ITEM_009236,ORD_003092,Groc,Organic Rice 5kg,3,55.17,165.51
ITEM_009237,ORD_003092,Electronics,Tablet Air,3,846.07,2538.21
ITEM_009238,ORD_003092,Beauty,Hair Dryer Pro,2,72.57,145.14
ITEM_009239,ORD_003092,Fashion,Sunglasses Premium,1,133.78,133.78
ITEM_009240,ORD_003093,Fashion,Formal Shirt,3,65.91,197.73
ITEM_009241,ORD_003093,Home & Kitchen,Coffee Machine,2,178.31,356.62
ITEM_009242,ORD_003093,Fashion,Formal Shirt,1,173.69,173.69
ITEM_009243,ORD_003094,Electronics,4K Smart TV,1,441.21,441.21
ITEM_009244,ORD_003094,Electronics,Wireless Mouse,1,629.87,629.87
ITEM_009245,ORD_003094,Home & Kitchen,Electric Kettle,1,193.59,193.59
ITEM_009246,ORD_003094,Groceries,Cooking Spices Set,1,77.96,77.96
ITEM_009247,ORD_003094,Groceries,Extra Virgin Olive Oil,2,18.41,36.82
ITEM_009248,ORD_003095,Beauty,Face Mask Pack,1,83.48,83.48
ITEM_009249,ORD_003095,Fashion,Designer Handbag,2,289.7,579.4
ITEM_009250,ORD_003095,Groceries,Pasta Variety Pack,2,55.49,110.98
ITEM_009251,ORD_003096,Electronics,Wireless Earbuds,2,564.79,1129.58
ITEM_009252,ORD_003096,ELECTRONICS,Wireless Earbuds,1,481.12,481.12
ITEM_009253,ORD_003097,Beauty,Facial Cleanser,1,54.0,54.0
ITEM_009254,ORD_003097,Electronics,Wireless Earbuds,2,512.36,1024.72
ITEM_009255,ORD_003097,Electronics,Smart Watch Series,3,766.37,2299.11
ITEM_009256,ORD_003097,Electronics,USB-C Hub,2,615.59,1231.18
ITEM_009257,ORD_003098,Electronics,Wireless Earbuds,2,915.17,1830.34
ITEM_009258,ORD_003098,Beauty,Lipstick Matte,1,106.77,106.77
ITEM_009259,ORD_003099,Fashion,Formal Shirt,3,61.09,183.27
ITEM_009260,ORD_003099,Home & Kitchen,Storage Containers,3,330.38,991.14
ITEM_009261,ORD_003100,Groceries,Snack Box Premium,1,83.32,83.32
ITEM_009262,ORD_003100,Beauty,Facial Serum,3,66.18,198.54
ITEM_009263,ORD_003100,Electronics,Portable SSD 1TB,1,490.97,490.97
ITEM_009264,ORD_003100,Beauty,Lipstick Matte,3,125.12,375.36
ITEM_009265,ORD_003100,Electronics,Portable SSD 1TB,1,421.7,421.7
ITEM_009266,ORD_003101,Home & Kitchen,Air Fryer 5L,3,320.38,961.14
ITEM_009267,ORD_003101,Elec,Laptop Ultra,1,502.65,502.65
ITEM_009268,ORD_003101,Beauty,Eye Cream,3,63.58,190.74
ITEM_009269,ORD_003101,Electronics,Bluetooth Speaker,1,706.6,706.6
ITEM_009270,ORD_003101,Electronics,4K Smart TV,1,889.63,889.63
ITEM_009271,ORD_003102,Beauty,Moisturizer SPF50,3,44.04,132.12
ITEM_009272,ORD_003102,Groceries,Gourmet Cheese Selection,3,86.64,259.92
ITEM_009273,ORD_003103,Beauty,Shampoo & Conditioner,2,70.78,141.56
